BBA_ID,GPS_N,GPS_W,Observer,obscode,Date,Start,Temp,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
27D6409,42.04871,-79.90599,CARU,11,6/13/06,633,17,1,1,3,0,0,1,1,0,0,0,0,0,0,2,2
27D6501,42.01039,-79.9424,BRWA,6,6/30/04,734,20,1,0,0,0,0,0,0,0,0,0,2,0,0,1,9
27D6502,42.0188,-79.96457,BRWA,6,6/30/04,654,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15
27D6503,42.0022,-79.97122,BRWA,6,6/30/04,638,15,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15
27D6504,42.01099,-79.99038,BRWA,6,6/30/04,612,19,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2
27D6505,42.03476,-79.93974,BRWA,6,6/30/04,724,19,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2
27D6506,42.01856,-79.98718,BRWA,6,6/30/04,600,14,1,1,1,0,0,0,0,0,0,0,0,0,0,2,9
27D6507,42.03416,-79.97381,BRWA,6,6/30/04,800,19,1,0,0,0,0,0,0,0,1,0,0,0,0,2,12
27D6508,42.03593,-79.95293,BRWA,6,6/30/04,710,21,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9
27D6601,42.01147,-79.90058,CARU,11,6/13/06,736,16,1,1,3,0,0,1,1,0,0,0,0,1,0,1,2
27D6602,42.0309,-79.88461,CARU,11,6/13/06,810,18,0,1,3,0,0,2,0,0,0,0,0,2,0,3,7
27D6603,42.03862,-79.93309,CARU,11,6/13/06,655,17,1,1,3,0,0,1,1,0,0,0,0,0,0,1,15
27D6604,42.00979,-79.92268,CARU,11,6/13/06,753,17,1,1,3,0,0,0,0,0,0,0,0,0,0,2,2
27D6605,42.02277,-79.9219,CARU,11,6/13/06,718,18,1,1,3,0,0,1,1,0,0,0,0,0,0,1,2
27D6607,42.02809,-79.91154,CARU,11,6/13/06,707,16,0,1,3,0,0,0,0,0,0,0,0,0,0,2,9
27D6608,42.019,-79.9165,CARU,11,6/13/06,726,16,1,1,3,0,0,0,0,0,0,0,0,1,0,1,15
27D6609,42.03882,-79.88923,CARU,11,6/13/06,826,17,1,1,3,0,0,1,1,0,0,0,0,0,0,2,2
27D7101,42.10889,-79.84206,BECO,19,6/18/07,703,16,0,0,0,0,0,0,0,1,1,1,0,2,0,3,5
27D7102,42.11636,-79.8491,BECO,19,6/18/07,605,13,1,0,0,0,0,1,1,0,0,3,0,0,0,1,2
27D7103,42.11771,-79.83075,BECO,19,6/18/07,635,16,1,0,0,0,0,1,1,1,1,0,0,2,0,1,4
27D7104,42.11363,-79.82455,BECO,19,6/18/07,650,16,0,0,0,0,0,0,0,1,1,0,0,2,0,3,5
27D7105,42.12094,-79.84216,BECO,19,6/18/07,622,15,1,0,0,0,0,0,0,1,1,3,0,2,0,3,1
27D7106,42.10199,-79.84511,BECO,19,6/18/07,715,18,0,0,0,0,0,0,0,1,1,0,0,2,0,3,1
27D7108,42.09629,-79.8269,BECO,19,6/18/07,732,19,0,0,0,1,1,1,1,1,1,0,0,2,0,2,1
27D7109,42.10677,-79.86327,BECO,19,6/18/07,750,23,2,0,0,0,0,0,0,1,1,0,0,2,0,2,1
27D7201,42.1163,-79.78185,BECO,19,7/6/08,903,29,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2
27D7202,42.10421,-79.76754,BECO,19,7/6/08,923,31,0,0,1,2,0,0,0,1,1,0,0,3,0,3,7
27D7203,42.11014,-79.78178,BECO,19,7/6/08,914,33,0,0,1,0,0,0,0,1,1,0,0,2,0,3,15
27D7204,42.09494,-79.76196,BECO,19,7/6/08,936,29,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11
27D7205,42.10283,-79.795,BECO,19,7/6/08,947,32,1,0,1,0,0,1,1,0,0,0,0,0,0,3,2
27D7206,42.09626,-79.7859,BECO,19,6/14/09,926,22,2,0,0,0,0,0,0,1,1,0,0,2,0,3,5
27D7207,42.0908,-79.78157,BECO,19,6/14/09,937,22,3,0,0,0,0,0,0,1,1,0,0,2,0,3,5
27D7208,42.12091,-79.77144,BECO,19,6/14/09,912,21,1,0,0,0,0,1,1,0,0,3,0,1,0,1,2
27D7301,42.04945,-79.84497,CARU,11,6/13/06,848,17,2,1,3,0,0,0,0,1,1,0,0,2,0,1,5
27D7302,42.06126,-79.83507,CARU,11,6/13/06,921,18,0,1,3,0,0,0,0,0,0,0,1,1,0,3,9
27D7303,42.05906,-79.82173,CARU,11,6/13/06,943,18,1,1,3,0,0,1,1,0,0,0,0,1,0,1,2
27D7304,42.07144,-79.84914,CARU,11,6/13/06,911,17,0,1,3,0,0,0,0,0,0,0,0,1,0,2,15
27D7305,42.05386,-79.85091,CARU,11,6/13/06,839,17,2,1,3,0,0,0,0,0,0,0,0,1,0,1,15
27D7306,42.07188,-79.81887,CARU,11,6/13/06,1018,20,1,0,3,0,0,0,0,0,0,0,0,0,0,3,9
27D7307,42.04955,-79.82154,CARU,11,6/13/06,934,20,1,1,3,0,0,0,0,0,0,0,0,0,0,4,12
27D7308,42.07151,-79.85835,CARU,11,6/13/06,902,17,2,1,3,0,0,0,0,0,0,0,0,0,0,2,9
27D7401,42.06329,-79.78447,CARU,11,6/14/06,548,16,0,0,2,0,0,0,0,0,0,0,0,0,0,3,9
27D7403,42.04757,-79.79005,CARU,11,6/14/06,607,16,0,0,2,0,0,0,0,0,0,0,0,0,0,3,13
27D7404,42.06113,-79.77148,CARU,11,6/14/06,632,18,0,2,3,0,0,1,2,1,1,0,0,2,0,3,7
27D7405,42.07174,-79.77139,CARU,11,6/14/06,642,17,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15
27D7406,42.04735,-79.76955,CARU,11,6/14/06,620,17,0,2,3,1,0,1,1,1,2,0,0,2,0,3,1
27D7407,42.0718,-79.78944,CARU,11,6/14/06,537,16,0,0,3,1,0,1,1,0,2,0,0,2,0,3,1
27D7408,42.07182,-79.80475,CARU,11,6/14/06,527,17,0,0,1,0,0,2,2,1,1,0,0,2,0,3,7
27D7409,42.05613,-79.78983,CARU,11,6/13/06,557,16,0,0,3,0,0,1,1,0,0,0,0,0,0,3,9
27D7501,42.02007,-79.85246,BECO,19,6/12/07,547,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
27D7502,42.00488,-79.82205,BECO,19,6/12/07,634,13,0,0,1,0,0,1,2,1,1,0,0,2,0,3,5
27D7504,42.00551,-79.84275,BECO,19,6/12/07,651,17,0,0,1,0,0,0,0,1,1,0,0,2,0,3,1
27D7505,42.02492,-79.86163,BECO,19,6/12/07,535,15,0,0,0,0,0,1,1,0,0,3,0,0,0,2,2
27D7506,42.01316,-79.86391,BECO,19,6/12/07,616,13,0,0,1,0,0,0,0,0,0,3,0,0,0,3,9
27D7507,42.01318,-79.8558,BECO,19,6/12/07,601,13,0,0,1,0,0,0,0,0,0,3,1,0,0,3,9
27D7508,42.00395,-79.85142,BECO,19,6/12/07,707,18,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2
27D7509,42.03711,-79.85475,BECO,19,6/12/07,514,16,0,0,0,0,0,0,0,1,1,0,0,2,0,3,5
27D7601,42.02204,-79.76761,CARU,11,6/14/06,706,16,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9
27D7602,42.02363,-79.78731,CARU,11,6/14/06,746,17,0,0,2,0,0,0,0,0,0,0,0,1,0,3,9
27D7603,42.02134,-79.77948,CARU,11,6/14/06,716,18,0,0,3,0,0,0,0,1,1,0,0,2,0,1,5
27D7604,42.0354,-79.78826,CARU,11,6/14/06,756,16,0,2,3,0,0,0,0,0,0,0,0,0,0,3,9
27D7605,42.01725,-79.78735,CARU,11,6/14/06,738,16,0,0,2,0,0,0,0,0,0,0,0,0,0,3,9
27D7606,42.00983,-79.78181,CARU,11,6/14/06,727,18,0,0,2,0,0,0,0,0,0,0,0,0,0,3,15
27D7607,42.03856,-79.80542,CARU,11,6/14/06,807,19,1,0,3,0,0,1,1,0,0,0,0,0,0,3,2
27D7608,42.02874,-79.77354,CARU,11,6/14/06,656,17,0,0,3,0,0,1,1,0,0,0,1,0,0,3,15
28A2101,41.9703,-80.45554,CARU,11,6/23/06,751,24,0,0,3,0,0,0,0,1,3,0,0,2,0,2,5
28A2102,41.9867,-80.49323,CARU,11,6/23/06,650,21,2,0,3,0,0,0,0,0,0,0,0,0,0,3,15
28A2103,41.99454,-80.46399,CARU,11,6/23/06,722,22,1,0,3,0,0,1,1,0,0,0,0,0,0,3,1
28A2104,41.98313,-80.4808,CARU,11,6/23/06,700,21,0,0,3,0,0,0,0,1,3,0,0,2,0,3,5
28A2105,41.96769,-80.49224,CARU,11,6/23/06,640,22,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15
28A2106,41.97665,-80.46331,CARU,11,6/23/06,739,22,0,0,3,0,0,0,0,1,2,0,0,3,0,3,5
28A2107,41.96244,-80.44752,CARU,11,6/23/06,802,23,1,0,3,0,0,1,1,0,0,0,0,0,0,2,2
28A2108,41.99038,-80.47988,CARU,11,6/23/06,711,22,0,0,2,0,0,1,1,1,3,0,0,2,0,3,5
28A2201,41.98292,-80.42413,CARU,11,6/23/06,824,22,1,0,3,0,0,1,1,0,0,0,0,0,0,2,2
28A2202,41.96531,-80.40771,CARU,11,6/23/06,903,22,1,0,3,0,0,1,1,0,0,0,0,0,0,1,2
28A2203,41.96228,-80.37865,CARU,11,6/23/06,932,23,0,2,3,0,0,0,0,0,0,0,0,0,0,2,15
28A2204,41.98427,-80.40537,CARU,11,6/23/06,835,23,0,0,3,0,0,0,0,1,1,0,0,2,0,2,5
28A2205,41.96534,-80.43264,CARU,11,6/23/06,813,23,0,0,3,0,0,1,1,0,0,0,0,0,0,2,1
28A2206,41.96424,-80.38947,CARU,11,6/23/06,924,23,0,2,3,0,0,0,0,1,1,0,0,2,0,2,5
28A2207,41.99296,-80.38794,CARU,11,6/23/06,847,24,2,0,3,0,0,0,0,0,0,0,0,0,0,3,11
28A2208,41.96763,-80.39927,CARU,11,6/23/06,912,23,2,2,3,0,0,1,1,0,0,0,0,0,0,2,11
28A2301,41.9318,-80.45895,CARU,11,6/23/06,528,22,0,0,3,0,0,0,0,1,1,0,0,2,0,1,5
28A2302,41.95043,-80.47519,CARU,11,6/23/06,619,21,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2
28A2304,41.93601,-80.48031,CARU,11,6/23/06,559,21,0,0,3,0,0,1,1,0,0,0,0,0,0,2,2
28A2305,41.9214,-80.47868,CARU,11,6/23/06,539,22,1,0,3,0,0,0,0,1,1,0,0,2,0,2,5
28A2306,41.92781,-80.48443,CARU,11,6/23/06,548,22,0,0,3,0,0,1,1,1,1,0,0,2,0,3,1
28A2307,41.9438,-80.47114,CARU,11,6/23/06,600,22,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2
28A2308,41.95077,-80.48789,CARU,11,6/23/06,629,22,1,0,3,0,0,1,1,0,0,0,0,0,0,1,2
28A2309,41.29685,-80.44561,CARU,11,6/23/06,516,23,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15
28A2403,41.92694,-80.37912,BECO,19,6/14/07,915,27,2,0,0,0,0,0,0,0,0,3,0,0,0,2,11
28A2404,41.92861,-80.42833,BECO,19,6/14/07,951,27,2,0,0,0,0,0,0,0,0,0,0,0,0,3,9
28A2405,41.92652,-80.40405,BECO,19,6/14/07,929,28,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
28A2407,41.95335,-80.43141,BECO,19,6/14/07,1017,29,1,0,1,0,0,0,0,1,1,0,0,2,0,2,15
28A2412,41.95332,-80.386,BECO,19,6/14/07,1029,26,2,0,1,0,0,1,1,1,1,0,3,2,0,2,1
28A2413,41.92092,-80.43051,BECO,19,6/14/07,1002,26,1,0,0,0,0,0,0,1,1,0,0,2,0,3,5
28A2414,41.9529,-80.39373,BECO,19,6/14/07,1029,26,2,0,0,0,0,0,0,0,0,0,0,0,0,2,11
28A2415,41.92505,-80.42193,BECO,19,6/14/07,939,28,1,0,0,0,0,0,0,1,1,3,0,2,0,3,5
28A2501,41.90988,-80.47133,CARU,11,6/22/06,838,24,2,0,1,0,0,0,0,0,0,0,0,0,0,2,15
28A2502,41.87975,-80.48789,CARU,11,6/22/06,904,25,3,0,1,0,0,0,0,1,1,0,0,3,0,2,5
28A2504,41.90211,-80.47255,CARU,11,6/22/06,852,26,3,0,2,0,0,0,0,1,1,0,0,2,0,2,5
28A2505,41.88832,-80.45546,CARU,11,6/22/06,938,27,3,0,1,0,0,0,0,1,2,0,0,2,0,1,5
28A2506,41.91341,-80.44986,CARU,11,6/22/06,827,23,2,0,1,0,0,1,1,0,0,0,0,0,0,1,2
28A2507,41.89589,-80.44266,CARU,11,6/22/06,817,23,2,0,1,0,0,0,0,0,0,0,0,0,0,1,15
28A2508,41.87938,-80.47211,CARU,11,6/22/06,914,27,2,0,1,0,0,0,0,0,0,0,0,0,0,2,9
28A2509,41.89048,-80.46634,CARU,11,6/22/06,926,27,2,0,1,0,0,0,0,0,0,0,0,0,0,3,9
28A2601,41.91053,-80.39565,CARU,11,6/22/06,744,22,2,0,1,0,0,1,1,1,1,0,0,2,0,1,1
28A2602,41.90562,-80.42866,CARU,11,6/22/06,806,23,2,0,1,0,0,0,0,0,0,0,0,0,0,2,15
28A2603,41.91097,-80.41122,CARU,11,6/22/06,754,24,2,0,1,0,0,1,1,0,0,0,0,0,0,1,9
28A2604,41.87924,-80.42891,CARU,11,6/22/06,651,20,2,0,2,0,0,1,1,0,0,0,0,0,0,2,2
28A2606,41.88529,-80.38662,CARU,11,6/22/06,713,22,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2
28A2607,41.8976,-80.40855,CARU,11,6/22/06,725,22,2,0,1,0,0,1,1,0,0,0,0,0,0,1,2
28A2608,41.90797,-80.40244,CARU,11,6/22/06,734,21,2,0,1,0,0,1,1,0,0,0,0,0,0,1,9
28A2609,41.88585,-80.42888,CARU,11,6/22/06,700,21,2,0,2,0,0,1,1,0,0,0,1,1,0,2,15
28A3101,41.99324,-80.31907,BECO,19,6/14/07,523,15,1,0,0,0,0,0,0,1,1,0,0,2,0,2,4
28A3102,41.98962,-80.3482,BECO,19,6/14/07,622,14,0,0,0,0,0,1,1,0,0,0,0,0,0,2,12
28A3104,41.97861,-80.32259,BECO,19,6/14/07,549,15,1,0,0,0,0,1,1,0,0,0,0,0,0,2,11
28A3105,41.98566,-80.33577,BECO,19,6/14/07,538,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
28A3106,41.97023,-80.35735,BECO,19,6/14/07,648,21,0,0,0,0,0,0,0,1,1,0,0,2,0,2,1
28A3107,41.98359,-80.34708,BECO,19,6/14/07,610,16,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2
28A3108,41.97468,-80.3651,BECO,19,6/14/07,634,15,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2
28A3115,41.97237,-80.34895,BECO,19,6/14/07,658,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
28A3201,41.99183,-80.26911,CARU,11,6/16/06,756,23,1,0,1,0,0,1,1,0,0,0,0,1,0,1,2
28A3202,41.96577,-80.26469,CARU,11,6/16/06,918,26,0,0,1,0,0,0,0,1,1,0,0,2,0,2,5
28A3204,41.99397,-80.25743,CARU,11,6/16/06,745,23,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9
28A3205,41.9727,-80.29129,CARU,11,6/16/06,858,24,0,0,1,1,0,1,1,1,1,0,0,2,0,2,5
28A3207,41.9924,-80.29762,CARU,11,6/16/06,818,24,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
28A3208,41.98786,-80.30311,CARU,11,6/16/06,829,23,0,0,1,0,0,1,1,0,0,0,0,1,0,3,2
28A3209,41.98734,-80.27744,CARU,11,6/16/06,806,21,2,0,1,0,0,0,0,0,0,0,0,1,0,2,13
28A3210,41.97554,-80.30109,CARU,11,6/16/06,847,27,1,0,1,0,0,1,1,0,0,0,0,0,0,2,2
28A3301,41.94314,-80.31749,BECO,19,6/14/07,821,21,1,0,0,0,0,1,1,1,1,0,0,2,0,2,1
28A3302,41.9353,-80.34386,BECO,19,6/14/07,744,21,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2
28A3303,41.9261,-80.33242,BECO,19,6/14/07,859,24,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2
28A3305,41.92029,-80.32252,BECO,19,6/14/07,844,21,2,0,0,0,0,0,0,0,0,3,0,0,0,3,9
28A3306,41.9371,-80.36372,BECO,19,6/14/07,758,20,0,0,0,0,0,0,0,1,2,0,0,2,0,3,5
28A3307,41.94892,-80.3599,BECO,19,6/14/07,718,15,0,0,0,1,1,0,0,1,1,0,0,2,0,2,5
28A3309,41.94259,-80.34016,BECO,19,6/14/07,735,17,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2
28A3311,41.92699,-80.31641,BECO,19,6/14/07,833,22,2,0,0,0,0,1,1,1,1,0,0,2,0,3,5
28A3402,41.92543,-80.28606,CARU,11,6/17/06,947,30,2,0,1,1,0,0,0,1,1,0,0,2,0,2,1
28A3403,41.94022,-80.29993,CARU,11,6/17/06,928,29,2,0,1,0,0,1,1,0,0,0,0,0,0,3,15
28A3404,41.9301,-80.2943,CARU,11,6/17/06,937,31,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2
28A3405,41.94746,-80.2748,CARU,11,6/17/06,847,24,1,0,1,0,0,0,0,1,2,0,0,2,0,3,5
28A3406,41.94414,-80.26524,CARU,11,6/17/06,857,27,2,0,1,0,0,0,0,1,1,0,0,2,0,2,5
28A3407,41.94378,-80.28886,CARU,11,6/17/06,918,27,0,0,1,0,0,1,1,0,0,0,0,1,0,2,12
28A3408,41.95343,-80.28522,CARU,11,6/17/06,909,27,2,0,1,0,0,0,0,1,2,0,0,2,0,2,5
28A3409,41.95448,-80.26493,CARU,11,6/17/06,838,24,3,0,1,0,0,0,0,1,1,0,0,2,0,2,1
28A3501,41.90614,-80.35336,BRWA,6,6/22/04,610,17,1,2,3,0,0,0,0,0,1,0,0,2,0,3,5
28A3502,41.8955,-80.32702,BRWA,6,6/22/04,734,18,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2
28A3503,41.89062,-80.34474,BRWA,6,6/22/04,657,18,1,0,3,0,0,0,0,0,0,0,0,0,0,1,15
28A3504,41.88446,-80.32819,BRWA,6,6/22/04,751,18,1,0,3,0,0,1,1,0,0,0,0,0,0,1,15
28A3505,41.90007,-80.3699,BRWA,6,6/22/04,550,18,1,0,3,0,0,0,0,0,1,0,0,0,0,2,15
28A3506,41.89214,-80.35412,BRWA,6,6/22/04,630,18,1,1,3,0,0,0,0,0,0,0,0,0,0,2,2
28A3507,41.88394,-80.33518,BRWA,6,6/22/04,710,18,1,0,3,0,0,0,0,0,0,0,2,0,0,2,2
28A3508,41.89736,-80.34133,BRWA,6,6/22/04,643,18,1,0,3,0,0,1,1,0,0,0,0,0,0,1,12
28A3601,41.90882,-80.30092,BECO,19,6/20/07,820,23,0,0,0,0,0,0,0,1,1,0,0,2,0,3,5
28A3602,41.89049,-80.26212,BECO,19,6/20/07,847,25,3,0,0,0,0,0,0,0,0,0,0,0,0,3,15
28A3603,41.88057,-80.28034,BECO,19,6/20/07,911,25,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2
28A3605,41.88306,-80.30193,BECO,19,6/20/07,750,18,0,0,0,1,1,0,0,1,1,0,0,2,0,2,1
28A3606,41.89657,-80.30119,BECO,19,6/20/07,810,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
28A3607,41.88544,-80.28738,BECO,19,6/20/07,833,28,2,0,0,0,0,0,0,1,1,1,0,2,0,3,2
28A3608,41.89079,-80.29789,BECO,19,6/20/07,801,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
28A3609,41.88357,-80.26638,BECO,19,6/20/07,900,22,3,0,0,0,0,1,1,0,0,0,0,0,0,2,2
28A4101,41.98216,-80.22488,CARU,11,6/16/06,720,19,1,0,0,1,0,1,1,0,0,0,0,0,0,1,2
28A4102,41.98619,-80.19899,CARU,11,6/16/06,634,18,0,0,0,0,0,1,1,0,0,0,0,0,0,2,9
28A4103,41.9955,-80.20924,CARU,11,6/16/06,607,19,0,0,0,0,0,1,1,1,1,0,0,2,0,3,1
28A4104,41.98667,-80.20621,CARU,11,6/16/06,656,18,2,0,0,0,0,0,0,0,0,0,1,0,0,2,8
28A4105,41.96965,-80.20436,CARU,11,6/16/06,646,16,1,0,0,0,0,1,1,0,0,0,0,1,0,2,2
28A4106,41.97257,-80.21915,CARU,11,6/16/06,709,18,2,0,0,0,0,0,0,1,1,0,0,2,0,3,5
28A4108,41.99521,-80.19163,CARU,11,6/16/06,623,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9
28A4109,41.98576,-80.23704,CARU,11,6/16/06,733,19,1,0,1,0,0,0,0,0,0,0,0,0,0,1,15
28A4301,41.935,-80.19927,CARU,11,6/17/06,558,21,2,0,1,0,0,1,1,0,0,0,0,0,0,2,2
28A4302,41.94658,-80.2446,CARU,11,6/17/06,827,24,2,0,1,1,0,1,1,0,0,0,0,0,0,3,2
28A4303,41.91999,-80.22818,CARU,11,6/17/06,735,22,2,0,1,0,0,1,1,0,0,0,0,0,0,3,9
28A4304,41.94024,-80.24468,CARU,11,6/17/06,815,24,1,0,1,0,0,0,0,1,2,0,0,2,0,3,5
28A4305,41.93546,-80.23966,CARU,11,6/17/06,806,25,2,0,1,0,0,1,1,0,0,0,0,0,0,1,15
28A4306,41.92009,-80.23914,CARU,11,6/17/06,744,22,2,0,1,0,0,0,0,0,0,0,0,0,0,3,9
28A4307,41.95192,-80.20461,CARU,11,6/17/06,546,21,1,0,1,0,0,0,0,0,0,0,2,0,0,3,9
28A4308,41.95257,-80.22544,CARU,11,6/17/06,725,21,2,0,1,0,0,1,1,0,0,0,2,0,0,1,2
28A4501,41.89019,-80.23058,CARU,11,6/17/06,654,21,2,0,1,0,0,0,0,0,0,0,0,0,0,3,15
28A4502,41.89584,-80.22567,CARU,11,6/17/06,645,21,3,0,0,0,0,1,1,0,0,0,0,0,0,1,2
28A4503,41.9124,-80.22527,CARU,11,6/17/06,716,22,2,0,1,0,0,1,1,0,0,0,0,0,0,1,9
28A4504,41.90309,-80.20797,CARU,11,6/17/06,625,20,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2
28A4505,41.90292,-80.19922,CARU,11,6/17/06,615,21,3,0,1,0,0,1,1,0,0,0,0,0,0,1,2
28A4506,41.90323,-80.21821,CARU,11,6/17/06,634,20,2,0,1,0,0,1,1,0,0,0,0,0,0,1,9
28A4507,41.9041,-80.24529,CARU,11,6/17/06,754,23,2,0,1,0,0,1,1,0,0,0,0,1,0,3,2
28A4508,41.8903,-80.24213,CARU,11,6/17/06,704,21,1,0,1,0,0,0,0,0,0,0,0,0,0,3,13
28B2101,41.86068,-80.44318,BECO,19,6/20/07,549,15,0,0,1,0,0,0,0,1,1,2,0,2,0,3,1
28B2103,41.84619,-80.46869,BECO,19,6/19/07,836,27,3,0,2,0,0,0,0,1,1,0,0,2,0,3,5
28B2105,41.86688,-80.44893,BECO,19,6/20/07,531,14,1,3,1,0,0,0,0,1,1,0,0,2,0,3,1
28B2106,41.83659,-80.45541,BECO,19,6/19/07,814,28,2,0,1,0,0,1,2,0,0,0,0,0,0,3,9
28B2107,41.85951,-80.48798,BECO,19,6/20/07,516,13,1,3,1,0,0,0,0,1,1,0,0,2,0,3,1
28B2110,41.84089,-80.46677,BECO,19,6/19/07,825,26,2,0,1,0,0,0,0,0,0,0,0,0,0,2,9
28B2111,41.85964,-80.47054,BECO,19,6/19/07,847,26,3,0,2,0,0,0,0,1,1,0,0,2,0,2,5
28B2113,41.86917,-80.48806,BECO,19,6/19/07,900,28,3,0,2,0,0,1,2,1,1,0,0,2,0,3,5
28B2201,41.8511,-80.40958,CARU,11,6/22/06,600,20,2,0,3,0,0,0,0,0,0,0,0,0,0,2,9
28B2202,41.83652,-80.42388,CARU,11,6/22/06,531,22,2,0,3,1,0,0,0,1,2,0,0,2,0,3,5
28B2203,41.86063,-80.41621,CARU,11,6/22/06,632,21,2,0,2,0,0,0,0,0,0,0,0,0,0,3,15
28B2204,41.83706,-80.38276,CARU,11,6/22/06,516,21,3,0,3,0,0,1,1,0,0,0,0,0,0,1,2
28B2205,41.87183,-80.41121,CARU,11,6/22/06,621,22,2,0,3,0,0,0,0,0,0,0,0,0,0,3,15
28B2206,41.86151,-80.39338,CARU,11,6/22/06,611,21,2,0,2,0,0,0,0,1,1,0,0,2,0,3,5
28B2207,41.87016,-80.42899,CARU,11,6/22/06,642,20,2,0,2,0,0,0,0,0,0,0,0,0,0,2,15
28B2208,41.84975,-80.42172,CARU,11,6/22/06,543,21,1,0,3,0,0,0,0,1,1,0,0,2,0,3,5
28B2301,41.8267,-80.44391,BECO,19,6/19/07,800,28,2,0,2,0,0,0,0,1,1,0,0,2,0,3,15
28B2302,41.82131,-80.48673,BECO,19,6/19/07,727,24,3,0,2,0,0,1,1,1,1,0,1,2,0,3,1
28B2303,41.80238,-80.4834,BECO,19,6/19/07,700,22,2,0,1,0,0,0,0,1,1,0,0,2,0,3,5
28B2304,41.82743,-80.48633,BECO,19,6/19/07,737,24,3,0,2,0,0,1,1,1,1,0,0,2,0,3,1
28B2306,41.8021,-80.44993,BECO,19,6/19/07,640,22,3,0,1,0,0,0,0,0,0,0,2,0,0,2,2
28B2307,41.81703,-80.4612,BECO,19,6/19/07,712,24,2,0,1,0,0,0,0,0,0,3,2,0,0,2,9
28B2308,41.82721,-80.4768,BECO,19,6/19/07,719,25,1,0,2,0,0,0,0,1,1,0,0,2,0,3,1
28B2309,41.80242,-80.47506,BECO,19,6/19/07,651,22,3,0,1,0,0,1,1,0,0,3,0,0,0,3,2
28B2401,41.80762,-80.40771,BECO,19,6/19/07,617,20,2,0,1,0,0,0,0,0,0,0,0,0,0,3,9
28B2402,41.79623,-80.408,BECO,19,6/19/07,627,20,1,0,1,0,0,0,0,0,0,0,0,0,0,3,11
28B2403,41.82415,-80.4057,BECO,19,6/19/07,537,20,1,0,2,0,0,1,1,0,0,0,0,0,0,3,2
28B2404,41.81586,-80.38516,BECO,19,6/19/07,527,21,2,0,2,0,0,0,0,0,0,0,0,0,0,2,15
28B2405,41.82637,-80.42253,BECO,19,6/19/07,549,20,1,0,2,0,0,0,0,0,0,0,0,0,0,3,15
28B2406,41.82221,-80.42759,BECO,19,6/19/07,559,20,1,0,2,0,0,0,0,0,0,0,0,0,0,3,2
28B2407,41.81647,-80.42122,BECO,19,6/19/07,608,19,2,0,1,0,0,0,0,0,0,0,2,0,0,2,2
28B2408,41.82919,-80.38145,BECO,19,6/19/07,516,23,2,0,3,0,0,1,1,0,0,0,0,0,0,1,2
28B2501,41.75476,-80.46983,BRWA,6,6/23/04,859,23,1,0,0,0,0,0,0,0,1,0,0,2,0,1,5
28B2502,41.78743,-80.46794,BRWA,6,6/23/04,804,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9
28B2503,41.77299,-80.46833,BRWA,6,6/23/04,831,26,3,0,0,0,0,0,0,0,0,0,3,0,0,1,12
28B2504,41.78874,-80.45306,BRWA,6,6/23/04,753,17,2,0,0,0,0,0,0,0,0,0,0,0,0,1,9
28B2505,41.77718,-80.44841,BRWA,6,6/23/04,742,16,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9
28B2506,41.78052,-80.4681,BRWA,6,6/23/04,819,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9
